2026-04-02,THE NIGHT WE MET,Abby Jimenez,1,"Larissa makes a choice after a concert to ride home with Chris’s best friend, which may cause life-changing results."
2026-04-02,JUDGE STONE,Viola Davis and James Patterson,2,"Judge Mary Stone oversees an ethically complex case in her courtroom in Union Springs, Ala."
2026-04-02,THE CORRESPONDENT,Virginia Evans,3,Letters from someone she used to know push Sybil Van Antwerp toward revisiting her past and finding a way to forgive.
2026-04-02,CARL'S DOOMSDAY SCENARIO,Matt Dinniman,4,"The second book in the ""Dungeon Crawler Carl"" series. Carl and Donut confront an ancient spell and heightened dangers."
2026-04-02,DAUGHTER OF EGYPT,Marie Benedict,5,The daughter of a prominent Egyptologist faces dangers as she searches for Hatshepsut’s secret tomb.
2026-04-02,THE DUNGEON ANARCHIST'S COOKBOOK,Matt Dinniman,6,"The third book in the ""Dungeon Crawler Carl"" series. Carl and Donut are up against a subway system filled with monsters."
2026-04-02,BENEATH,Ariel Sullivan,7,"In a prequel to “Conform,” Sasha Cadell undertakes difficult training for a secret mission."
2026-04-02,THE GATE OF THE FERAL GODS,Matt Dinniman,8,The fourth book in the Dungeon Crawler Carl series. Obstacles abound on the fifth floor of the dungeon.
2026-04-02,THE TRAITOR QUEEN,Danielle L. Jensen,9,The second book in the Bridge Kingdom series. Lara seeks to free Ithicana’s king and release the Bridge Kingdom from her father’s clutches.
2026-04-02,KIN,Tayari Jones,10,"Vernice and Annie, two neighbors without mothers in Louisiana, go on divergent paths in life and are brought back together by tragedy."
2026-04-02,ALCHEMISED,SenLinYu,11,"After the war, an imprisoned alchemist is sent to a necromancer to recover her lost memories."
2026-04-02,THE BUTCHER'S MASQUERADE,Matt Dinniman,12,"The fifth book in the Dungeon Crawler Carl series. The action moves to the sixth floor, which is known as the Hunting Grounds."
2026-04-02,MY HUSBAND'S WIFE,Alice Feeney,13,"In an old house in a seaside town, things may not be what they appear to be."
2026-04-02,WOLF WORM,T. Kingfisher,14,"In 1899, the scientific illustrator Sonia Wilson takes a job working for Dr. Halder, whose discoveries have a dark side."
2026-04-02,THE EYE OF THE BEDLAM BRIDE,Matt Dinniman,15,"The sixth book in the Dungeon Crawler Carl series. On the eighth floor, Carl and Donut must capture a lethal monster."
2026-04-03,THE NIGHT WE MET,Abby Jimenez,1,"Larissa makes a choice after a concert to ride home with Chris’s best friend, which may cause life-changing results."
2026-04-03,JUDGE STONE,Viola Davis and James Patterson,2,"Judge Mary Stone oversees an ethically complex case in her courtroom in Union Springs, Ala."
2026-04-03,THE CORRESPONDENT,Virginia Evans,3,Letters from someone she used to know push Sybil Van Antwerp toward revisiting her past and finding a way to forgive.
2026-04-03,CARL'S DOOMSDAY SCENARIO,Matt Dinniman,4,"The second book in the ""Dungeon Crawler Carl"" series. Carl and Donut confront an ancient spell and heightened dangers."
2026-04-03,DAUGHTER OF EGYPT,Marie Benedict,5,The daughter of a prominent Egyptologist faces dangers as she searches for Hatshepsut’s secret tomb.
2026-04-03,THE DUNGEON ANARCHIST'S COOKBOOK,Matt Dinniman,6,"The third book in the ""Dungeon Crawler Carl"" series. Carl and Donut are up against a subway system filled with monsters."
2026-04-03,BENEATH,Ariel Sullivan,7,"In a prequel to “Conform,” Sasha Cadell undertakes difficult training for a secret mission."
2026-04-03,THE GATE OF THE FERAL GODS,Matt Dinniman,8,The fourth book in the Dungeon Crawler Carl series. Obstacles abound on the fifth floor of the dungeon.
2026-04-03,THE TRAITOR QUEEN,Danielle L. Jensen,9,The second book in the Bridge Kingdom series. Lara seeks to free Ithicana’s king and release the Bridge Kingdom from her father’s clutches.
2026-04-03,KIN,Tayari Jones,10,"Vernice and Annie, two neighbors without mothers in Louisiana, go on divergent paths in life and are brought back together by tragedy."
2026-04-03,ALCHEMISED,SenLinYu,11,"After the war, an imprisoned alchemist is sent to a necromancer to recover her lost memories."
2026-04-03,THE BUTCHER'S MASQUERADE,Matt Dinniman,12,"The fifth book in the Dungeon Crawler Carl series. The action moves to the sixth floor, which is known as the Hunting Grounds."
2026-04-03,MY HUSBAND'S WIFE,Alice Feeney,13,"In an old house in a seaside town, things may not be what they appear to be."
2026-04-03,WOLF WORM,T. Kingfisher,14,"In 1899, the scientific illustrator Sonia Wilson takes a job working for Dr. Halder, whose discoveries have a dark side."
2026-04-03,THE EYE OF THE BEDLAM BRIDE,Matt Dinniman,15,"The sixth book in the Dungeon Crawler Carl series. On the eighth floor, Carl and Donut must capture a lethal monster."
2026-04-04,THE NIGHT WE MET,Abby Jimenez,1,"Larissa makes a choice after a concert to ride home with Chris’s best friend, which may cause life-changing results."
2026-04-04,JUDGE STONE,Viola Davis and James Patterson,2,"Judge Mary Stone oversees an ethically complex case in her courtroom in Union Springs, Ala."
2026-04-04,THE CORRESPONDENT,Virginia Evans,3,Letters from someone she used to know push Sybil Van Antwerp toward revisiting her past and finding a way to forgive.
2026-04-04,CARL'S DOOMSDAY SCENARIO,Matt Dinniman,4,"The second book in the ""Dungeon Crawler Carl"" series. Carl and Donut confront an ancient spell and heightened dangers."
2026-04-04,DAUGHTER OF EGYPT,Marie Benedict,5,The daughter of a prominent Egyptologist faces dangers as she searches for Hatshepsut’s secret tomb.
2026-04-04,THE DUNGEON ANARCHIST'S COOKBOOK,Matt Dinniman,6,"The third book in the ""Dungeon Crawler Carl"" series. Carl and Donut are up against a subway system filled with monsters."
2026-04-04,BENEATH,Ariel Sullivan,7,"In a prequel to “Conform,” Sasha Cadell undertakes difficult training for a secret mission."
2026-04-04,THE GATE OF THE FERAL GODS,Matt Dinniman,8,The fourth book in the Dungeon Crawler Carl series. Obstacles abound on the fifth floor of the dungeon.
2026-04-04,THE TRAITOR QUEEN,Danielle L. Jensen,9,The second book in the Bridge Kingdom series. Lara seeks to free Ithicana’s king and release the Bridge Kingdom from her father’s clutches.
2026-04-04,KIN,Tayari Jones,10,"Vernice and Annie, two neighbors without mothers in Louisiana, go on divergent paths in life and are brought back together by tragedy."
2026-04-04,ALCHEMISED,SenLinYu,11,"After the war, an imprisoned alchemist is sent to a necromancer to recover her lost memories."
2026-04-04,THE BUTCHER'S MASQUERADE,Matt Dinniman,12,"The fifth book in the Dungeon Crawler Carl series. The action moves to the sixth floor, which is known as the Hunting Grounds."
2026-04-04,MY HUSBAND'S WIFE,Alice Feeney,13,"In an old house in a seaside town, things may not be what they appear to be."
2026-04-04,WOLF WORM,T. Kingfisher,14,"In 1899, the scientific illustrator Sonia Wilson takes a job working for Dr. Halder, whose discoveries have a dark side."
2026-04-04,THE EYE OF THE BEDLAM BRIDE,Matt Dinniman,15,"The sixth book in the Dungeon Crawler Carl series. On the eighth floor, Carl and Donut must capture a lethal monster."
